Machine Module,SSA3021X
3.240000e+08,-9.716797e-01,-1.953125e+00,-2.895508e+00,-3.652344e+00
3.253333e+08,-8.740234e-01,-1.894531e+00,-2.822266e+00,-3.627930e+00
3.266667e+08,-8.691406e-01,-1.845703e+00,-2.797852e+00,-3.564453e+00
3.280000e+08,-9.082031e-01,-1.928711e+00,-2.827148e+00,-3.608398e+00
3.293333e+08,-9.179688e-01,-1.918945e+00,-2.832031e+00,-3.637695e+00
3.306667e+08,-9.033203e-01,-1.884766e+00,-2.807617e+00,-3.564453e+00
3.320000e+08,-8.886719e-01,-1.914062e+00,-2.817383e+00,-3.564453e+00
3.333333e+08,-9.082031e-01,-1.909180e+00,-2.802734e+00,-3.627930e+00
3.346667e+08,-9.423828e-01,-1.894531e+00,-2.856445e+00,-3.588867e+00
3.360000e+08,-9.033203e-01,-1.914062e+00,-2.807617e+00,-3.642578e+00
3.373333e+08,-9.130859e-01,-1.914062e+00,-2.812500e+00,-3.623047e+00
3.386667e+08,-9.179688e-01,-1.909180e+00,-2.802734e+00,-3.662109e+00
3.400000e+08,-9.228516e-01,-1.923828e+00,-2.861328e+00,-3.681641e+00
3.413333e+08,-8.886719e-01,-1.914062e+00,-2.861328e+00,-3.574219e+00
3.426667e+08,-9.130859e-01,-1.928711e+00,-2.812500e+00,-3.618164e+00
3.440000e+08,-9.179688e-01,-1.928711e+00,-2.836914e+00,-3.681641e+00
3.453333e+08,-9.033203e-01,-1.938477e+00,-2.866211e+00,-3.642578e+00
3.466667e+08,-9.423828e-01,-1.987305e+00,-2.915039e+00,-3.696289e+00
3.480000e+08,-8.837891e-01,-1.918945e+00,-2.856445e+00,-3.657227e+00
3.493333e+08,-9.228516e-01,-1.958008e+00,-2.910156e+00,-3.691406e+00
3.506667e+08,-9.228516e-01,-1.967773e+00,-2.856445e+00,-3.696289e+00
3.520000e+08,-9.326172e-01,-1.918945e+00,-2.871094e+00,-3.696289e+00
3.533333e+08,-8.935547e-01,-1.948242e+00,-2.929688e+00,-3.730469e+00
3.546667e+08,-8.935547e-01,-1.928711e+00,-2.890625e+00,-3.686523e+00
3.560000e+08,-9.228516e-01,-2.011719e+00,-2.929688e+00,-3.701172e+00
3.573333e+08,-1.000977e+00,-2.050781e+00,-2.973633e+00,-3.818359e+00
3.586667e+08,-9.472656e-01,-2.050781e+00,-2.978516e+00,-3.818359e+00
3.600000e+08,-9.423828e-01,-2.041016e+00,-2.978516e+00,-3.735352e+00
3.613333e+08,-9.423828e-01,-2.031250e+00,-2.929688e+00,-3.764648e+00
3.626667e+08,-9.423828e-01,-2.001953e+00,-3.002930e+00,-3.759766e+00
3.640000e+08,-9.033203e-01,-2.055664e+00,-2.983398e+00,-3.730469e+00
3.653333e+08,-9.521484e-01,-2.070312e+00,-2.963867e+00,-3.808594e+00
3.666667e+08,-9.960938e-01,-2.114258e+00,-3.037109e+00,-3.818359e+00
3.680000e+08,-9.619141e-01,-2.060547e+00,-2.944336e+00,-3.813477e+00
3.693333e+08,-9.277344e-01,-2.070312e+00,-3.007812e+00,-3.808594e+00
3.706667e+08,-9.716797e-01,-2.070312e+00,-2.983398e+00,-3.857422e+00
3.720000e+08,-9.863281e-01,-2.060547e+00,-3.012695e+00,-3.833008e+00
3.733333e+08,-9.423828e-01,-2.094727e+00,-3.022461e+00,-3.837891e+00
3.746667e+08,-9.863281e-01,-2.114258e+00,-2.988281e+00,-3.798828e+00
3.760000e+08,-9.912109e-01,-2.104492e+00,-3.046875e+00,-3.891602e+00
3.773333e+08,-9.960938e-01,-2.133789e+00,-3.061523e+00,-3.740234e+00
3.786667e+08,-9.082031e-01,-2.119141e+00,-3.037109e+00,-3.833008e+00
3.800000e+08,-9.765625e-01,-2.084961e+00,-3.041992e+00,-3.808594e+00
3.813333e+08,-8.789062e-01,-2.021484e+00,-3.022461e+00,-3.847656e+00
3.826667e+08,-1.015625e+00,-2.143555e+00,-3.090820e+00,-3.881836e+00
3.840000e+08,-9.375000e-01,-2.070312e+00,-3.032227e+00,-3.803711e+00
3.853333e+08,-1.030273e+00,-2.050781e+00,-3.090820e+00,-3.896484e+00
3.866667e+08,-9.716797e-01,-2.070312e+00,-3.007812e+00,-3.842773e+00
3.880000e+08,-1.010742e+00,-2.065430e+00,-3.071289e+00,-3.833008e+00
3.893333e+08,-9.716797e-01,-2.031250e+00,-2.983398e+00,-3.842773e+00
3.906667e+08,-1.005859e+00,-2.045898e+00,-2.973633e+00,-3.857422e+00
3.920000e+08,-1.000977e+00,-2.089844e+00,-3.095703e+00,-3.916016e+00
3.933333e+08,-1.035156e+00,-2.104492e+00,-3.090820e+00,-3.901367e+00
3.946667e+08,-1.030273e+00,-2.060547e+00,-3.120117e+00,-3.935547e+00
3.960000e+08,-9.912109e-01,-1.987305e+00,-3.071289e+00,-3.950195e+00
3.973333e+08,-9.765625e-01,-2.060547e+00,-3.173828e+00,-3.901367e+00
3.986667e+08,-9.570312e-01,-2.036133e+00,-3.110352e+00,-3.950195e+00
4.000000e+08,-9.960938e-01,-2.065430e+00,-3.154297e+00,-3.955078e+00
4.013333e+08,-9.619141e-01,-1.982422e+00,-3.129883e+00,-3.935547e+00
4.026667e+08,-9.472656e-01,-2.065430e+00,-3.164062e+00,-3.945312e+00
4.040000e+08,-1.025391e+00,-2.055664e+00,-3.115234e+00,-3.950195e+00
4.053333e+08,-9.521484e-01,-2.050781e+00,-3.095703e+00,-3.886719e+00
4.066667e+08,-9.082031e-01,-2.011719e+00,-3.007812e+00,-3.823242e+00
4.080000e+08,-9.814453e-01,-2.055664e+00,-3.125000e+00,-3.935547e+00
4.093333e+08,-9.277344e-01,-2.016602e+00,-3.095703e+00,-3.784180e+00
4.106667e+08,-9.667969e-01,-2.031250e+00,-3.129883e+00,-3.906250e+00
4.120000e+08,-9.130859e-01,-1.987305e+00,-3.051758e+00,-3.745117e+00
4.133333e+08,-9.375000e-01,-1.977539e+00,-2.929688e+00,-3.784180e+00
4.146667e+08,-9.179688e-01,-1.987305e+00,-2.968750e+00,-3.833008e+00
4.160000e+08,-8.251953e-01,-1.962891e+00,-2.973633e+00,-3.750000e+00
4.173333e+08,-8.447266e-01,-1.914062e+00,-2.949219e+00,-3.701172e+00
4.186667e+08,-8.398438e-01,-1.943359e+00,-2.963867e+00,-3.769531e+00
4.200000e+08,-8.691406e-01,-1.909180e+00,-2.890625e+00,-3.710938e+00
4.213333e+08,-8.789062e-01,-1.928711e+00,-2.929688e+00,-3.666992e+00
4.226667e+08,-8.984375e-01,-1.938477e+00,-2.915039e+00,-3.715820e+00
4.240000e+08,-8.593750e-01,-1.860352e+00,-2.856445e+00,-3.681641e+00
4.253333e+08,-8.789062e-01,-1.884766e+00,-2.890625e+00,-3.666992e+00
4.266667e+08,-8.837891e-01,-1.933594e+00,-2.900391e+00,-3.652344e+00
4.280000e+08,-8.984375e-01,-1.923828e+00,-2.866211e+00,-3.681641e+00
4.293333e+08,-8.447266e-01,-1.909180e+00,-2.822266e+00,-3.613281e+00
4.306667e+08,-8.300781e-01,-1.904297e+00,-2.890625e+00,-3.603516e+00
4.320000e+08,-8.251953e-01,-1.894531e+00,-2.788086e+00,-3.520508e+00
4.333333e+08,-8.642578e-01,-1.899414e+00,-2.827148e+00,-3.574219e+00
4.346667e+08,-8.935547e-01,-1.889648e+00,-2.719727e+00,-3.593750e+00
4.360000e+08,-8.251953e-01,-1.791992e+00,-2.739258e+00,-3.515625e+00
4.373333e+08,-8.740234e-01,-1.821289e+00,-2.812500e+00,-3.652344e+00
4.386667e+08,-8.300781e-01,-1.840820e+00,-2.792969e+00,-3.608398e+00
4.400000e+08,-8.203125e-01,-1.884766e+00,-2.807617e+00,-3.564453e+00
4.413333e+08,-9.082031e-01,-1.894531e+00,-2.851562e+00,-3.608398e+00
4.426667e+08,-9.277344e-01,-1.909180e+00,-2.851562e+00,-3.588867e+00
4.440000e+08,-8.984375e-01,-1.840820e+00,-2.871094e+00,-3.549805e+00
4.453333e+08,-8.984375e-01,-1.879883e+00,-2.817383e+00,-3.593750e+00
4.466667e+08,-8.544922e-01,-1.816406e+00,-2.856445e+00,-3.535156e+00
4.480000e+08,-8.789062e-01,-1.850586e+00,-2.827148e+00,-3.598633e+00
4.493333e+08,-9.179688e-01,-1.855469e+00,-2.885742e+00,-3.564453e+00
4.506667e+08,-8.691406e-01,-1.870117e+00,-2.812500e+00,-3.627930e+00
4.520000e+08,-9.179688e-01,-1.879883e+00,-2.861328e+00,-3.647461e+00
4.533333e+08,-8.886719e-01,-1.889648e+00,-2.856445e+00,-3.603516e+00
4.546667e+08,-9.228516e-01,-1.909180e+00,-2.856445e+00,-3.647461e+00
4.560000e+08,-9.033203e-01,-1.899414e+00,-2.871094e+00,-3.652344e+00
4.573333e+08,-8.740234e-01,-1.845703e+00,-2.802734e+00,-3.608398e+00
4.586667e+08,-8.984375e-01,-1.904297e+00,-2.866211e+00,-3.647461e+00
4.600000e+08,-8.642578e-01,-1.850586e+00,-2.822266e+00,-3.632812e+00
4.613333e+08,-8.740234e-01,-1.889648e+00,-2.905273e+00,-3.632812e+00
4.626667e+08,-8.789062e-01,-1.909180e+00,-2.875977e+00,-3.647461e+00
4.640000e+08,-8.837891e-01,-1.865234e+00,-2.900391e+00,-3.691406e+00
4.653333e+08,-8.935547e-01,-1.879883e+00,-2.890625e+00,-3.725586e+00
4.666667e+08,-8.886719e-01,-1.933594e+00,-2.900391e+00,-3.652344e+00
4.680000e+08,-9.082031e-01,-1.948242e+00,-2.910156e+00,-3.671875e+00
4.693333e+08,-8.398438e-01,-1.884766e+00,-2.851562e+00,-3.715820e+00
4.706667e+08,-8.496094e-01,-1.948242e+00,-2.939453e+00,-3.725586e+00
4.720000e+08,-8.056641e-01,-1.860352e+00,-2.910156e+00,-3.676758e+00
4.733333e+08,-8.349609e-01,-1.879883e+00,-2.885742e+00,-3.671875e+00
4.746667e+08,-8.398438e-01,-1.923828e+00,-2.963867e+00,-3.774414e+00
4.760000e+08,-8.740234e-01,-1.879883e+00,-2.910156e+00,-3.720703e+00
4.773333e+08,-8.642578e-01,-1.879883e+00,-2.915039e+00,-3.686523e+00
4.786667e+08,-8.300781e-01,-1.899414e+00,-2.919922e+00,-3.725586e+00
4.800000e+08,-8.886719e-01,-1.958008e+00,-3.017578e+00,-3.793945e+00
4.813333e+08,-8.984375e-01,-1.958008e+00,-2.973633e+00,-3.789062e+00
4.826667e+08,-8.837891e-01,-1.958008e+00,-3.007812e+00,-3.803711e+00
4.840000e+08,-8.691406e-01,-1.958008e+00,-2.963867e+00,-3.730469e+00
4.853333e+08,-8.984375e-01,-1.914062e+00,-3.007812e+00,-3.750000e+00
4.866667e+08,-9.179688e-01,-1.943359e+00,-2.963867e+00,-3.789062e+00
4.880000e+08,-8.886719e-01,-1.943359e+00,-2.983398e+00,-3.774414e+00
4.893333e+08,-9.033203e-01,-1.958008e+00,-2.919922e+00,-3.774414e+00
4.906667e+08,-8.886719e-01,-1.938477e+00,-2.890625e+00,-3.764648e+00
4.920000e+08,-8.886719e-01,-1.943359e+00,-2.978516e+00,-3.764648e+00
4.933333e+08,-9.521484e-01,-1.982422e+00,-3.032227e+00,-3.833008e+00
4.946667e+08,-9.130859e-01,-1.958008e+00,-3.007812e+00,-3.813477e+00
4.960000e+08,-9.033203e-01,-1.958008e+00,-2.949219e+00,-3.779297e+00
4.973333e+08,-9.277344e-01,-1.933594e+00,-3.032227e+00,-3.828125e+00
4.986667e+08,-9.228516e-01,-1.958008e+00,-3.017578e+00,-3.735352e+00
5.000000e+08,-9.570312e-01,-1.948242e+00,-2.978516e+00,-3.793945e+00
5.013333e+08,-9.326172e-01,-1.923828e+00,-2.915039e+00,-3.789062e+00
5.026667e+08,-9.619141e-01,-1.987305e+00,-3.017578e+00,-3.828125e+00
5.040000e+08,-8.984375e-01,-1.933594e+00,-3.017578e+00,-3.823242e+00
5.053333e+08,-9.375000e-01,-1.962891e+00,-3.017578e+00,-3.808594e+00
5.066667e+08,-9.326172e-01,-1.923828e+00,-2.983398e+00,-3.793945e+00
5.080000e+08,-9.082031e-01,-1.938477e+00,-2.973633e+00,-3.793945e+00
5.093333e+08,-9.130859e-01,-1.923828e+00,-3.007812e+00,-3.769531e+00
5.106667e+08,-9.716797e-01,-1.977539e+00,-3.027344e+00,-3.798828e+00
5.120000e+08,-9.228516e-01,-1.943359e+00,-3.002930e+00,-3.833008e+00
5.133333e+08,-9.472656e-01,-1.972656e+00,-3.027344e+00,-3.862305e+00
5.146667e+08,-9.472656e-01,-1.948242e+00,-3.037109e+00,-3.813477e+00
5.160000e+08,-9.130859e-01,-1.928711e+00,-2.968750e+00,-3.730469e+00
5.173333e+08,-9.423828e-01,-1.997070e+00,-3.041992e+00,-3.872070e+00
5.186667e+08,-9.326172e-01,-1.977539e+00,-3.012695e+00,-3.823242e+00
5.200000e+08,-8.593750e-01,-1.928711e+00,-3.012695e+00,-3.784180e+00
5.213333e+08,-9.375000e-01,-1.977539e+00,-3.041992e+00,-3.862305e+00
5.226667e+08,-9.472656e-01,-2.001953e+00,-3.081055e+00,-3.886719e+00
5.240000e+08,-9.277344e-01,-2.031250e+00,-3.066406e+00,-3.813477e+00
5.253333e+08,-8.837891e-01,-1.987305e+00,-3.022461e+00,-3.837891e+00
5.266667e+08,-9.521484e-01,-2.036133e+00,-3.125000e+00,-3.867188e+00
5.280000e+08,-9.277344e-01,-2.016602e+00,-3.144531e+00,-3.857422e+00
5.293333e+08,-9.326172e-01,-2.001953e+00,-3.095703e+00,-3.867188e+00
5.306667e+08,-9.423828e-01,-2.036133e+00,-3.090820e+00,-3.886719e+00
5.320000e+08,-9.277344e-01,-2.065430e+00,-3.046875e+00,-3.862305e+00
5.333333e+08,-9.179688e-01,-2.031250e+00,-3.095703e+00,-3.920898e+00
5.346667e+08,-8.984375e-01,-2.021484e+00,-3.120117e+00,-3.886719e+00
5.360000e+08,-9.765625e-01,-2.104492e+00,-3.120117e+00,-3.945312e+00
5.373333e+08,-8.935547e-01,-2.075195e+00,-3.139648e+00,-3.979492e+00
5.386667e+08,-9.570312e-01,-2.075195e+00,-3.149414e+00,-3.999023e+00
5.400000e+08,-9.667969e-01,-2.099609e+00,-3.154297e+00,-3.959961e+00
5.413333e+08,-9.228516e-01,-2.094727e+00,-3.183594e+00,-3.984375e+00
5.426667e+08,-9.228516e-01,-2.094727e+00,-3.237305e+00,-4.057617e+00
5.440000e+08,-9.375000e-01,-2.099609e+00,-3.203125e+00,-4.033203e+00
5.453333e+08,-9.033203e-01,-2.133789e+00,-3.208008e+00,-4.033203e+00
5.466667e+08,-8.984375e-01,-2.114258e+00,-3.276367e+00,-3.979492e+00
5.480000e+08,-9.130859e-01,-2.133789e+00,-3.276367e+00,-4.003906e+00
5.493333e+08,-9.765625e-01,-2.172852e+00,-3.344727e+00,-4.086914e+00
5.506667e+08,-9.375000e-01,-2.167969e+00,-3.261719e+00,-4.047852e+00
5.520000e+08,-9.179688e-01,-2.182617e+00,-3.261719e+00,-4.096680e+00
5.533333e+08,-9.570312e-01,-2.177734e+00,-3.330078e+00,-4.101562e+00
5.546667e+08,-1.005859e+00,-2.197266e+00,-3.339844e+00,-4.169922e+00
5.560000e+08,-9.082031e-01,-2.133789e+00,-3.286133e+00,-4.101562e+00
5.573333e+08,-8.740234e-01,-2.172852e+00,-3.251953e+00,-4.042969e+00
5.586667e+08,-1.020508e+00,-2.275391e+00,-3.334961e+00,-4.150391e+00
5.600000e+08,-9.277344e-01,-2.207031e+00,-3.300781e+00,-4.106445e+00
5.613333e+08,-9.521484e-01,-2.211914e+00,-3.286133e+00,-4.160156e+00
5.626667e+08,-8.935547e-01,-2.236328e+00,-3.281250e+00,-4.101562e+00
5.640000e+08,-9.423828e-01,-2.187500e+00,-3.291016e+00,-4.111328e+00
5.653333e+08,-9.228516e-01,-2.202148e+00,-3.237305e+00,-4.062500e+00
5.666667e+08,-9.423828e-01,-2.211914e+00,-3.286133e+00,-4.077148e+00
5.680000e+08,-9.228516e-01,-2.187500e+00,-3.256836e+00,-4.057617e+00
5.693333e+08,-9.472656e-01,-2.216797e+00,-3.256836e+00,-3.959961e+00
5.706667e+08,-9.179688e-01,-2.143555e+00,-3.256836e+00,-4.033203e+00
5.720000e+08,-9.375000e-01,-2.182617e+00,-3.237305e+00,-4.057617e+00
5.733333e+08,-8.789062e-01,-2.138672e+00,-3.188477e+00,-3.969727e+00
5.746667e+08,-8.593750e-01,-2.128906e+00,-3.144531e+00,-3.930664e+00
5.760000e+08,-8.837891e-01,-2.172852e+00,-3.203125e+00,-4.008789e+00
5.773333e+08,-8.007812e-01,-2.109375e+00,-3.120117e+00,-3.920898e+00
5.786667e+08,-8.935547e-01,-2.153320e+00,-3.095703e+00,-3.950195e+00
5.800000e+08,-8.398438e-01,-2.119141e+00,-3.139648e+00,-3.886719e+00
5.813333e+08,-8.349609e-01,-2.045898e+00,-3.095703e+00,-3.847656e+00
5.826667e+08,-9.033203e-01,-2.045898e+00,-3.125000e+00,-3.916016e+00
5.840000e+08,-9.423828e-01,-2.109375e+00,-3.178711e+00,-3.842773e+00
5.853333e+08,-8.984375e-01,-2.099609e+00,-3.134766e+00,-3.867188e+00
5.866667e+08,-8.642578e-01,-2.055664e+00,-3.081055e+00,-3.808594e+00
5.880000e+08,-8.300781e-01,-1.967773e+00,-3.046875e+00,-3.754883e+00
5.893333e+08,-8.496094e-01,-1.972656e+00,-3.032227e+00,-3.793945e+00
5.906667e+08,-8.203125e-01,-1.918945e+00,-3.017578e+00,-3.754883e+00
5.920000e+08,-8.154297e-01,-1.972656e+00,-2.988281e+00,-3.764648e+00
5.933333e+08,-8.056641e-01,-1.914062e+00,-2.988281e+00,-3.657227e+00
5.946667e+08,-8.496094e-01,-1.953125e+00,-2.988281e+00,-3.740234e+00
5.960000e+08,-8.447266e-01,-1.875000e+00,-3.012695e+00,-3.696289e+00
5.973333e+08,-7.519531e-01,-1.904297e+00,-2.915039e+00,-3.686523e+00
5.986667e+08,-8.398438e-01,-1.918945e+00,-3.027344e+00,-3.725586e+00
6.000000e+08,-7.617188e-01,-1.821289e+00,-2.983398e+00,-3.691406e+00
6.013333e+08,-8.105469e-01,-1.806641e+00,-2.836914e+00,-3.627930e+00
6.026667e+08,-8.642578e-01,-1.894531e+00,-3.012695e+00,-3.691406e+00
6.040000e+08,-7.958984e-01,-1.811523e+00,-2.944336e+00,-3.652344e+00
6.053333e+08,-7.470703e-01,-1.811523e+00,-2.915039e+00,-3.642578e+00
6.066667e+08,-8.007812e-01,-1.816406e+00,-2.934570e+00,-3.681641e+00
6.080000e+08,-7.763672e-01,-1.767578e+00,-2.934570e+00,-3.632812e+00
6.093333e+08,-8.154297e-01,-1.777344e+00,-2.983398e+00,-3.647461e+00
6.106667e+08,-8.105469e-01,-1.713867e+00,-2.905273e+00,-3.579102e+00
6.120000e+08,-7.226562e-01,-1.752930e+00,-2.851562e+00,-3.618164e+00
6.133333e+08,-7.763672e-01,-1.748047e+00,-2.885742e+00,-3.618164e+00
6.146667e+08,-7.812500e-01,-1.748047e+00,-2.910156e+00,-3.618164e+00
6.160000e+08,-7.373047e-01,-1.689453e+00,-2.900391e+00,-3.627930e+00
6.173333e+08,-7.958984e-01,-1.787109e+00,-2.949219e+00,-3.671875e+00
6.186667e+08,-7.910156e-01,-1.723633e+00,-2.846680e+00,-3.623047e+00
6.200000e+08,-8.300781e-01,-1.762695e+00,-2.944336e+00,-3.593750e+00
6.213333e+08,-7.519531e-01,-1.752930e+00,-2.939453e+00,-3.666992e+00
6.226667e+08,-8.300781e-01,-1.772461e+00,-2.934570e+00,-3.691406e+00
6.240000e+08,-7.666016e-01,-1.728516e+00,-2.895508e+00,-3.613281e+00
6.253333e+08,-7.958984e-01,-1.723633e+00,-2.949219e+00,-3.657227e+00
6.266667e+08,-8.496094e-01,-1.767578e+00,-2.954102e+00,-3.710938e+00
6.280000e+08,-7.763672e-01,-1.738281e+00,-2.934570e+00,-3.671875e+00
6.293333e+08,-7.763672e-01,-1.748047e+00,-2.910156e+00,-3.720703e+00
6.306667e+08,-8.105469e-01,-1.718750e+00,-2.939453e+00,-3.720703e+00
6.320000e+08,-7.763672e-01,-1.723633e+00,-2.973633e+00,-3.701172e+00
6.333333e+08,-7.958984e-01,-1.704102e+00,-2.988281e+00,-3.715820e+00
6.346667e+08,-8.496094e-01,-1.748047e+00,-2.988281e+00,-3.720703e+00
6.360000e+08,-7.958984e-01,-1.723633e+00,-2.944336e+00,-3.681641e+00
6.373333e+08,-8.007812e-01,-1.738281e+00,-2.939453e+00,-3.769531e+00
6.386667e+08,-8.447266e-01,-1.791992e+00,-3.056641e+00,-3.847656e+00
6.400000e+08,-8.398438e-01,-1.777344e+00,-2.958984e+00,-3.818359e+00
6.413333e+08,-8.496094e-01,-1.694336e+00,-3.007812e+00,-3.720703e+00
6.426667e+08,-8.886719e-01,-1.806641e+00,-2.993164e+00,-3.808594e+00
6.440000e+08,-8.300781e-01,-1.708984e+00,-3.002930e+00,-3.818359e+00
6.453333e+08,-8.203125e-01,-1.806641e+00,-2.871094e+00,-3.754883e+00
6.466667e+08,-8.203125e-01,-1.777344e+00,-2.973633e+00,-3.774414e+00
6.480000e+08,-8.544922e-01,-1.767578e+00,-2.998047e+00,-3.872070e+00
6.493333e+08,-8.740234e-01,-1.777344e+00,-2.939453e+00,-3.847656e+00
6.506667e+08,-7.861328e-01,-1.806641e+00,-2.968750e+00,-3.784180e+00
6.520000e+08,-8.105469e-01,-1.791992e+00,-2.915039e+00,-3.798828e+00
6.533333e+08,-9.033203e-01,-1.899414e+00,-3.085938e+00,-3.862305e+00
6.546667e+08,-8.886719e-01,-1.796875e+00,-3.022461e+00,-3.808594e+00
6.560000e+08,-8.789062e-01,-1.835938e+00,-3.027344e+00,-3.881836e+00
6.573333e+08,-9.082031e-01,-1.831055e+00,-3.022461e+00,-3.842773e+00
6.586667e+08,-8.642578e-01,-1.826172e+00,-3.022461e+00,-3.828125e+00
6.600000e+08,-8.691406e-01,-1.870117e+00,-2.978516e+00,-3.813477e+00
6.613333e+08,-9.423828e-01,-1.899414e+00,-3.027344e+00,-3.935547e+00
